cdli_id,factgrid_qid,artifact_label,write_action,claims_written,claims_skipped,write_status,write_error,label_collision_qid
229040,Q894200,"Cuneiform Tablet MSL 14, 029 Lh",update,4,8,written,,
224388,Q2040759,"Cuneiform Tablet CTN 5, ND 2360",update,4,8,written,,
100378,Q1983469,Cuneiform Tablet Aleppo 046,update,4,8,written,,
5218,Q2163812,"Cuneiform Tablet MSVO 1, 151",create,10,1,written,,
589231,Q2163813,Cuneiform Tablet BM 070174,create,9,1,written,,
481099,Q2163814,"Cuneiform Tablet LAOS 1, 56",create,9,1,written,,
542335,Q2163815,Cuneiform Artifact CDLI Seals 021494 (physical),create,8,1,written,,
117844,Q1962174,"Cuneiform Tablet MVN 14, 0163",update,4,8,written,,
411435,Q2163816,"Cuneiform Tablet CUSAS 29, 188",create,9,1,written,,
569065,Q2163817,Cuneiform Tablet BM 043996,create,8,1,written,,
425869,Q2163818,"Cuneiform Tablet CT 14, pl. 32, Sm 1328",create,9,1,written,,
251288,Q2163819,"Cuneiform Tablet CUSAS 09, 426",create,8,1,written,,
351410,Q2163820,"Cuneiform Tablet ARM 14, 070",create,11,1,written,,
302588,Q2163821,"Cuneiform Tablet YOS 19, 094",create,11,1,written,,
307270,Q2163822,Cuneiform Tablet YBC 06234,create,10,1,written,,
520909,Q2163823,Cuneiform Tablet KTU3 4.185,create,10,1,written,,
367871,Q2163824,"Cuneiform Tablet CT 57, 0731",create,11,1,written,,
427854,Q2163825,"Cuneiform Artifact RIMA 3.0.102.111, ex. 03",create,10,1,written,,
262911,Q2163826,Cuneiform Tablet CBS 07962,create,11,1,written,,
108748,Q2041273,Cuneiform Tablet CTNMC 17,update,4,8,written,,
121425,Q1973390,Cuneiform Tablet NATN 727,update,4,8,written,,
440590,Q2163827,"Cuneiform Tablet KBo 43, 113",create,10,1,written,,
522934,Q2163828,"Cuneiform Tablet KAN 04, 14",create,11,1,written,,
513290,Q2163829,"Cuneiform Tablet OIP 043, 173 TA 1931 T435",create,10,1,written,,
413408,Q2163830,Cuneiform Tablet BM 103559,create,10,1,written,,
516568,Q2054517,"Cuneiform Tablet CUSAS 40, 1784",update,4,7,written,,
231889,Q2163831,"Cuneiform Artifact RIME 3/1.01.06.04, ex. 072",create,11,1,written,,
540308,Q2163832,Cuneiform Artifact CDLI Seals 019489 (physical),create,7,1,written,,
445268,Q2163833,"Cuneiform Tablet KUB 32, 017 + KUB 35, 167",create,10,1,written,,
438758,Q2163834,"Cuneiform Tablet KBo 34, 226",create,10,1,written,,
115879,Q1954992,"Cuneiform Tablet MVN 10, 106",update,4,7,written,,
10919,Q2163835,Cuneiform Tablet TSŠ 0845,create,11,1,written,,
523626,Q2163836,Cuneiform Artifact CDLI Seals 015067 (physical),create,6,1,written,,
248553,Q2018871,"Cuneiform Tablet RIME 4.04.01.02, ex. 039",update,4,7,written,,
575046,Q2163837,Cuneiform Tablet BM 073316,create,8,1,written,,
386537,Q2163838,"Cuneiform Tablet TCL 01, 101",create,11,1,written,,
398529,Q2163839,Cuneiform Tablet BL 047,create,10,1,written,,
283457,Q2163840,"Cuneiform Tablet MARV 9, 019",create,9,1,written,,
595212,Q2163841,Cuneiform Tablet BM 079747,create,9,1,written,,
330103,Q2163842,Cuneiform Tablet CUNES 48-06-466,create,8,1,written,,
235063,Q1930424,Cuneiform Tablet KM 89317,update,4,8,written,,
470126,Q2163843,Cuneiform Tablet PTS 2029,create,9,1,written,,
111093,Q1923350,"Cuneiform Tablet ITT 3, 05044",update,4,8,written,,
366763,Q2163844,"Cuneiform Tablet CT 56, 448",create,11,1,written,,
508576,Q2163845,Cuneiform Tablet IM 054006,create,9,1,written,,
600113,Q2163846,Cuneiform Tablet BM 096614,create,10,1,written,,
140136,Q2163847,"Cuneiform Tablet UTI 3, 2117",create,11,1,written,,
421083,Q2163848,Cuneiform Tablet SMUI 1913.14.1042,create,8,1,written,,
230261,Q2059547,Cuneiform Tablet UM 55-21-272,update,4,6,written,,
590010,Q2163849,Cuneiform Tablet BM 071053,create,9,1,written,,
408614,Q2163850,"Cuneiform Tablet HSS 13, 456",create,10,1,written,,
495170,Q2163851,Cuneiform Tablet P495170,create,8,1,written,,
572783,Q2163852,"Cuneiform Tablet Archives de Borsippa 94, 262",create,9,1,written,,
383735,Q2163853,"Cuneiform Tablet OIP 092, 1049",create,10,1,written,,
363561,Q2040534,"Cuneiform Tablet CTN 4, 147",update,4,8,written,,
114291,Q1948500,"Cuneiform Tablet MVN 05, 071",update,4,7,written,,
348631,Q2037171,"Cuneiform Tablet SpTU 2, 026",update,4,6,written,,
570244,Q2163854,Cuneiform Tablet BM 045358,create,7,1,written,,
417918,Q2163855,"Cuneiform Tablet HSS 15, 193",create,10,1,written,,
335301,Q1980246,Cuneiform Tablet ADD 0357,update,4,7,written,,
526424,Q2163856,"Cuneiform Tablet ABAW 143, 323",create,10,1,written,,
299959,Q2163857,Cuneiform Tablet NBC 08611,create,10,1,written,,
475324,Q2163858,Cuneiform Artifact CDLI Seals 008547 (physical),create,10,1,written,,
444880,Q2163859,"Cuneiform Tablet KUB 26, 042",create,10,1,written,,
415925,Q2163860,"Cuneiform Tablet UF 36, 054 [11.01]",create,10,1,written,,
366299,Q2163861,"Cuneiform Tablet CT 48, 103",create,10,1,written,,
235599,Q2060849,Cuneiform Tablet USC 6789,update,4,8,written,,
138604,Q2057144,"Cuneiform Tablet UET 9, 0473",update,4,8,written,,
577581,Q2163862,Cuneiform Tablet BM 052599,create,9,1,written,,
319794,Q2163863,Cuneiform Tablet BM 022111,create,11,1,written,,
111569,Q1925010,"Cuneiform Tablet ITT 5, 06861",update,4,8,written,,
510845,Q1893599,"Cuneiform Tablet AbB 13, 127",update,3,8,written,,
424281,Q2163864,Cuneiform Tablet MAH 16614,create,8,1,written,,
250860,Q2049680,"Cuneiform Tablet CUSAS 35, 055",update,4,7,written,,
145334,Q1907269,"Cuneiform Tablet SAT 3, 2134",update,4,8,written,,
355900,Q2055726,Cuneiform Tablet DCS 158,update,3,7,written,,
306898,Q2163865,"Cuneiform Tablet YOS 12, 444",create,10,1,written,,
559129,Q2163866,Cuneiform Tablet BM 026697,create,11,1,written,,
477319,Q2163867,Cuneiform Artifact CDLI Seals 010578 (physical),create,7,1,written,,
421579,Q2163868,Cuneiform Tablet SMUI 1913.14.1728,create,8,1,written,,
127908,Q2011921,"Cuneiform Tablet RA 058, 105, 086",update,4,8,written,,
524419,Q2163869,"Cuneiform Tablet MDP 24, 357",create,11,1,written,,
251772,Q2022902,"Cuneiform Tablet CDLI Lexical 003902, ex. 018",update,3,7,written,,
572279,Q2163870,Cuneiform Tablet BM 042514,create,8,1,written,,
381708,Q2042945,"Cuneiform Tablet TCBI 2/2, 54",update,4,7,written,,
329322,Q2163871,Cuneiform Tablet CUNES 52-18-130,create,6,1,written,,
207112,Q2005173,"Cuneiform Tablet PPAC 5, 0516",update,4,8,written,,
302072,Q2163872,Cuneiform Tablet NCBT 00019,create,11,1,written,,
354612,Q2163873,"Cuneiform Tablet ARM 26/1, 055",create,11,1,written,,
469307,Q2163874,Cuneiform Tablet BM 113946,create,11,1,written,,
414637,Q2163875,Cuneiform Tablet DCS 131,create,8,1,written,,
442057,Q2163876,"Cuneiform Tablet KBo 48, 115",create,10,1,written,,
139916,Q2163877,"Cuneiform Tablet UTI 3, 1897",create,11,1,written,,
547137,Q2163878,Cuneiform Artifact CDLI Seals 024565 (physical),create,6,1,written,,
445792,Q1930680,"Cuneiform Tablet KUB 37, 036 +? KUB 37, 037",update,5,6,written,,
349923,Q1937841,"Cuneiform Tablet MSL 13, 243",update,4,7,written,,
318886,Q2163879,Cuneiform Tablet BM 019471,create,11,1,written,,
516092,Q2053676,"Cuneiform Tablet CUSAS 40, 1308",update,4,7,written,,
382827,Q2163880,"Cuneiform Tablet OIP 092, 0141",create,11,1,written,,
378287,Q2005904,"Cuneiform Tablet PPAC 5, 0890",update,4,8,written,,
511757,Q2163881,Cuneiform Artifact CDLI Seals 013292 (physical),create,9,1,written,,
409906,Q2041966,Cuneiform Tablet CUNES 48-11-104,update,3,6,written,,
107147,Q2007674,Cuneiform Tablet BM Messenger 268,update,4,8,written,,
124627,Q2163882,"Cuneiform Tablet OrAnt 26, 010 4",create,10,1,written,,
579966,Q2163883,Cuneiform Tablet BM 058894,create,11,1,written,,
2027,Q2163884,"Cuneiform Tablet ATU 6, pl. 041, W 14335,g",create,10,1,written,,
295583,Q2163885,Cuneiform Tablet MLC 00794,create,10,1,written,,
563192,Q2163886,Cuneiform Tablet BM 036893,create,8,1,written,,
437157,Q2163887,"Cuneiform Tablet KBo 26, 100",create,10,1,written,,
239943,Q2163888,Cuneiform Tablet K 20218,create,10,1,written,,
430692,Q2163889,Cuneiform Artifact CDLI Seals 000598 (composite),create,10,0,written,,
292246,Q2163890,Cuneiform Tablet NBC 00828,create,11,1,written,,
224672,Q2039392,"Cuneiform Tablet CTN 1, 23",update,4,7,written,,
397326,Q2163891,Cuneiform Tablet AAT pl. 50 (K 7849),create,10,1,written,,
564657,Q2163892,Cuneiform Tablet BM 039862,create,8,1,written,,
461737,Q2163893,Cuneiform Tablet UM 37-35-031,create,7,1,written,,
481563,Q2163894,Cuneiform Tablet ACT 0006a,create,10,1,written,,
532037,Q1906950,"Cuneiform Tablet Haradum 3, 241-246",update,4,8,written,,
584403,Q2163895,Cuneiform Tablet BM 064538,create,10,1,written,,
519367,Q2059330,Cuneiform Tablet Fs Neumann 777-778 03,update,4,7,written,,
130234,Q2163896,Cuneiform Tablet SNAT 474,create,11,1,written,,
272012,Q2163897,"Cuneiform Tablet Emar 6/2, p. 584, Msk 74265b",create,9,1,written,,
100682,Q1984063,Cuneiform Tablet Aleppo 350,update,4,8,written,,
377172,Q2163898,Cuneiform Tablet BM 111399,create,10,1,written,,
451381,Q1988720,Cuneiform Artifact P451381,update,3,4,written,,
460825,Q2163899,Cuneiform Tablet FLP 2493,create,8,1,written,,
101990,Q1989044,"Cuneiform Tablet ASJ 02, 030 85",update,4,8,written,,
225960,Q1995854,"Cuneiform Tablet OIP 099, 085",update,4,7,written,,
565945,Q2163900,Cuneiform Tablet BM 040630,create,11,1,written,,
454479,Q2163901,Cuneiform Artifact CDLI Seals 001769 (composite),create,10,0,written,,
373998,Q2163902,"Cuneiform Tablet OIP 043, 163 TA 1931 T585",create,10,1,written,,
507379,Q2163903,Cuneiform Tablet RBC 03264,create,6,1,written,,
502481,Q2163904,"Cuneiform Tablet TCTI 3, 31728",create,11,1,written,,
402219,Q2163905,Cuneiform Tablet K 16774,create,10,1,written,,
551519,Q2163906,"Cuneiform Tablet ADART 6, 178",create,9,1,written,,
429149,Q2163907,"Cuneiform Artifact RIME 4.01.05.03, ex. 012-013",create,10,1,written,,
389338,Q2163908,Cuneiform Tablet LB 0874,create,9,1,written,,
400224,Q2163909,Cuneiform Tablet K 13316,create,10,1,written,,
553524,Q2163910,Cuneiform Tablet Dar. 497,create,10,1,written,,
456444,Q2163911,Cuneiform Artifact CDLI Seals 003734 (composite),create,10,0,written,,
238651,Q2163912,"Cuneiform Tablet CT 54, 179",create,11,1,written,,
598420,Q2163913,Cuneiform Tablet BM 086274,create,10,1,written,,
340201,Q2163914,"Cuneiform Tablet BPOA 01, 1546",create,11,1,written,,
578674,Q2163915,Cuneiform Tablet BM 054008,create,9,1,written,,
505344,Q2163916,Cuneiform Tablet YBC 16210,create,7,1,written,,
132209,Q2163917,"Cuneiform Tablet TCTI 2, 02596",create,11,1,written,,
567978,Q2163918,Cuneiform Tablet BM 041773,create,9,1,written,,
213501,Q2163919,"Cuneiform Tablet ETB 2, 68",create,10,1,written,,
313399,Q1892901,"Cuneiform Tablet CT 43, 109",update,3,8,written,,
270185,Q2163920,Cuneiform Artifact CDLI Seals 001274 (physical),create,8,1,written,,
240499,Q2163921,"Cuneiform Tablet ARET 09, 092",create,10,1,written,,
102715,Q1990423,"Cuneiform Tablet ASJ 19, 208 24",update,4,7,written,,
535658,Q1364247,"Cuneiform Tablet AKT 6e, 1038",update,5,6,written,,
129445,Q2163922,Cuneiform Tablet SET 035,create,10,1,written,,
119159,Q2163923,"Cuneiform Tablet MVN 16, 1111",create,11,1,written,,
563038,Q2163924,Cuneiform Tablet BM 036465,create,8,1,written,,
466158,Q2163925,"Cuneiform Artifact RIMA 1.0.076.044, ex. 04",create,11,1,written,,
323685,Q2163926,Cuneiform Artifact CUNES 49-10-002,create,10,1,written,,
390549,Q1370679,"Cuneiform Tablet RA 059, 029 no. 08",update,6,6,written,,
586594,Q2163927,"Cuneiform Tablet AfO 38/39, 94 no. 10",create,11,1,written,,
430738,Q2062022,"Cuneiform Tablet VFMOS 2/3, 35",update,4,6,written,,
359470,Q1369289,"Cuneiform Tablet ICK 1, 072",update,5,6,written,,
537665,Q2163928,Cuneiform Artifact CDLI Seals 016956 (physical),create,8,1,written,,
561005,Q2163929,Cuneiform Tablet BM 023433,create,9,1,written,,
392574,Q2018957,"Cuneiform Tablet RIME 4.04.01.02, ex. 060",update,3,8,written,,
548368,Q2163930,Cuneiform Artifact CDLI Seals 025753 (physical),create,8,1,written,,
581251,Q2163931,Cuneiform Tablet BM 060889,create,9,1,written,,
372720,Q2163932,"Cuneiform Tablet VS 09, 215",create,10,1,written,,
432705,Q2163933,"Cuneiform Artifact RIME 4.02.14.17, ex. add13",create,10,1,written,,
277640,Q2163934,Cuneiform Tablet N 2558,create,11,1,written,,
464165,Q2163935,"Cuneiform Tablet CUSAS 31, 082",create,8,1,written,,
221020,Q2056653,Cuneiform Tablet DP 370,update,4,8,written,,
419455,Q2163936,Cuneiform Tablet K 21143,create,10,1,written,,
389292,Q2163937,"Cuneiform Tablet Urkunden, p.20 P122",create,9,1,written,,
528969,Q2163938,Cuneiform Artifact CDLI Seals 015728 (physical),create,6,1,written,,
342396,Q1994531,"Cuneiform Tablet OECT 09, 59",update,4,8,written,,
5648,Q2163939,"Cuneiform Tablet UET 2, 0074",create,11,1,written,,
433817,Q2163940,Cuneiform Tablet FHL 148,create,10,1,written,,
100728,Q1984157,Cuneiform Tablet Aleppo 396,update,4,8,written,,
373832,Q2163941,"Cuneiform Tablet RA 017, 157 (K 08206)",create,10,1,written,,
211496,Q2163942,"Cuneiform Tablet Hermitage 3, 455",create,10,1,written,,
536977,Q1367304,"Cuneiform Tablet AMMY 2006, 150-151",update,6,5,written,,
405476,Q1361440,"Cuneiform Tablet AKT 6b, 330",update,6,6,written,,
453216,Q2163943,Cuneiform Tablet NMS A.1907.690.38,create,10,1,written,,
338163,Q2163944,"Cuneiform Artifact MSVO 2, ED seal no. 012r",create,10,1,written,,
556376,Q2163945,"Cuneiform Tablet MC 24, no. 201",create,7,1,written,,
478146,Q2163946,Cuneiform Artifact CDLI Seals 011352 (physical),create,9,1,written,,
498312,Q2163947,Cuneiform Tablet YBC 16061,create,11,1,written,,
500516,Q2163948,Cuneiform Artifact PTS unn06,create,8,1,written,,
345453,Q2036138,"Cuneiform Tablet CT 15, pl. 18, BM 015821",update,3,7,written,,
240533,Q2163949,"Cuneiform Tablet ARET 09, 065",create,10,1,written,,
103807,Q1992720,"Cuneiform Tablet AUCT 1, 962",update,4,7,written,,
216353,Q2003117,"Cuneiform Tablet PBS 09, 055",update,4,7,written,,
366333,Q2163950,"Cuneiform Tablet CT 56, 018",create,10,1,written,,
322997,Q2048292,"Cuneiform Tablet CUSAS 23, 061",update,4,7,written,,
595642,Q2163951,Cuneiform Tablet BM 080971,create,10,1,written,,
508126,Q2163952,Cuneiform Tablet Mustafa diss. 019,create,10,1,written,,
330553,Q1971698,"Cuneiform Tablet AAICAB 1/4, Bod S 486",update,4,8,written,,
263253,Q2163953,Cuneiform Tablet CBS 08420,create,9,1,written,,
235433,Q2060426,Cuneiform Tablet USC 6622,update,4,8,written,,
575416,Q2163954,Cuneiform Tablet BM 083892,create,7,1,written,,
426316,Q2163955,Cuneiform Tablet Sm 2162,create,9,1,written,,
470576,Q2163956,Cuneiform Tablet PTS 2484,create,10,1,written,,
248103,Q2163957,"Cuneiform Tablet UCP 10-01, 023",create,11,1,written,,
588973,Q2163958,Cuneiform Tablet BM 069845,create,9,1,written,,
357897,Q1371258,"Cuneiform Tablet RA 081, 003-096 004",update,5,7,written,,
283007,Q1934215,"Cuneiform Tablet MARV 6, 24",update,4,6,written,,
543877,Q2163959,Cuneiform Artifact LB 1152h (unpublished),create,11,1,written,,
600543,Q2163960,Cuneiform Tablet BM 099834,create,10,1,written,,
306932,Q2163961,Cuneiform Tablet YBC 05897,create,10,1,written,,
337296,Q2163962,Cuneiform Tablet OIM A02739,create,11,1,written,,
264596,Q2024016,"Cuneiform Tablet CDLI Literary 000336, ex. 021",update,4,8,written,,
203852,Q2163963,"Cuneiform Tablet BPOA 01, 0104",create,11,1,written,,
592187,Q2163964,Cuneiform Tablet BM 073765,create,10,1,written,,
559083,Q2163965,Cuneiform Tablet BM 026635,create,11,1,written,,
202740,Q2163966,Cuneiform Tablet BM 024026,create,11,1,written,,
307620,Q2163967,"Cuneiform Tablet YOS 05, 243",create,11,2,written,,
140566,Q2163968,"Cuneiform Tablet UTI 4, 2547",create,11,1,written,,
351040,Q2163969,"Cuneiform Tablet ARM 12, 597",create,11,1,written,,
446917,Q2163970,"Cuneiform Tablet KUB 50, 104",create,10,1,written,,
411065,Q2163971,Cuneiform Tablet CUNES 50-05-113,create,6,1,written,,
569435,Q2163972,Cuneiform Tablet BM 044475,create,8,1,written,,
254120,Q2163973,Cuneiform Artifact MS 5044/05,create,8,1,written,,
8580,Q2163974,"Cuneiform Tablet MDP 17, 382",create,10,1,written,,
229410,Q1937948,"Cuneiform Tablet MSL 14, 020 Ci + 21 Dp",update,4,9,written,,
329288,Q2163975,"Cuneiform Tablet CUSAS 30, 426",create,9,1,written,,
542765,Q2163976,Cuneiform Artifact CDLI Seals 021911 (physical),create,9,1,written,,
589661,Q2163977,Cuneiform Tablet BM 070657,create,9,1,written,,
514105,Q2163978,"Cuneiform Tablet Shemshara 2, 118",create,11,1,written,,
123048,Q2002484,Cuneiform Tablet OTR 113,update,4,7,written,,
458909,Q2163979,"Cuneiform Tablet AfO 24, pl. 21 Truro 08",create,10,1,written,,
447605,Q2163980,"Cuneiform Tablet KUB 59, 009",create,10,1,written,,
108318,Q2035307,Cuneiform Tablet CST (JRL) 811,update,4,8,written,,
538590,Q2163981,Cuneiform Artifact CDLI Seals 017765 (physical),create,7,1,written,,
205085,Q2163982,Cuneiform Tablet BM 028576,create,11,1,written,,
491830,Q2163983,"Cuneiform Tablet BBVOT 01, 002",create,10,1,written,,
121075,Q1972773,Cuneiform Tablet NATN 377,update,4,8,written,,
356785,Q2025516,"Cuneiform Tablet CDLI Literary 000365, ex. 088",update,4,8,written,,
349889,Q2163984,"Cuneiform Tablet IrAnt 31, 78 278",create,8,1,written,,
594950,Q2163985,Cuneiform Tablet BM 079403,create,10,1,written,,
438308,Q2163986,"Cuneiform Tablet KBo 32, 121",create,10,1,written,,
413058,Q2163987,Cuneiform Tablet BM 102315,create,11,1,written,,
511307,Q1926321,"Cuneiform Tablet JCS 09, 114 086",update,5,7,written,,
540758,Q2163988,Cuneiform Artifact CDLI Seals 019882 (physical),create,9,1,written,,
516138,Q2053765,"Cuneiform Tablet CUSAS 40, 1354",update,4,7,written,,
398179,Q2163989,Cuneiform Tablet K 09549,create,10,1,written,,
445638,Q2163990,"Cuneiform Tablet KUB 35, 129",create,10,1,written,,
547567,Q2163991,Cuneiform Artifact CDLI Seals 024995 (physical),create,6,1,written,,
442407,Q2163992,"Cuneiform Tablet KBo 49, 180",create,10,1,written,,
302422,Q2163993,"Cuneiform Tablet YOS 21, 209",create,10,1,written,,
414267,Q2163994,Cuneiform Tablet LKU 136,create,10,2,written,,
207542,Q1982143,"Cuneiform Tablet Nisaba 03/2, 52",update,4,8,written,,
354242,Q2163995,"Cuneiform Tablet ARM 25, 503",create,11,1,written,,
260886,Q2028569,"Cuneiform Tablet CDLI Literary 000621, ex. 001",update,4,8,written,,
200287,Q1981415,"Cuneiform Tablet Nisaba 01, 233",update,4,8,written,,
231923,Q2163996,"Cuneiform Artifact RIME 3/1.01.06.04, ex. 106",create,11,1,written,,
251322,Q2163997,"Cuneiform Tablet CUSAS 09, 142",create,8,1,written,,
353587,Q2163998,"Cuneiform Tablet ARM 24, 172",create,11,1,written,,
469757,Q2019098,"Cuneiform Tablet RIME 4.04.01.02, ex. add107",update,3,7,written,,
144876,Q2033819,"Cuneiform Tablet SAT 3, 1676",update,4,8,written,,
602084,Q2163999,"Cuneiform Tablet JCS 72, 181 text 12",create,11,1,written,,
571906,Q2164000,Cuneiform Tablet BM 049105,create,7,1,written,,
286205,Q2164001,Cuneiform Tablet HFAC 123,create,10,1,written,,
475774,Q2164002,Cuneiform Artifact CDLI Seals 009034 (physical),create,9,1,written,,
124277,Q1998528,"Cuneiform Tablet OIP 121, 547",update,4,8,written,,
474866,Q2164003,Cuneiform Artifact CDLI Seals 008089 (physical),create,9,1,written,,
423114,Q2164004,"Cuneiform Artifact RIMA 2.0.101.113, ex. 26",create,11,1,written,,
570614,Q2164005,Cuneiform Tablet BM 046809,create,7,1,written,,
383365,Q2164006,"Cuneiform Tablet OIP 092, 0679",create,10,1,written,,
526074,Q2164007,Cuneiform Artifact CDLI Seals 014447 (composite),create,10,0,written,,
348261,Q2164008,Cuneiform Tablet AlT 294,create,10,1,written,,
266051,Q2164009,Cuneiform Tablet CBS 10859,create,9,1,written,,
495520,Q2164010,Cuneiform Tablet P495520,create,8,1,written,,
230631,Q2059235,Cuneiform Tablet UM 29-15-424,update,4,7,written,,
335751,Q1981134,Cuneiform Tablet ADD 0915 +,update,4,8,written,,
590440,Q2164011,Cuneiform Tablet BM 071515,create,9,1,written,,
363131,Q1987248,"Cuneiform Tablet Nisaba 16, 217",update,4,8,written,,
111139,Q1923429,"Cuneiform Tablet ITT 3, 05206",update,4,8,written,,
597385,Q2164012,Cuneiform Tablet BM 083872,create,9,1,written,,
113104,Q1938949,"Cuneiform Tablet MVN 01, 071",update,4,8,written,,
328860,Q2164013,"Cuneiform Tablet CUSAS 30, 256",create,9,1,written,,
332094,Q2004000,"Cuneiform Tablet PPAC 4, 175",update,4,7,written,,
145764,Q2044602,"Cuneiform Tablet TCS 1, 290",update,4,8,written,,
468845,Q2164014,"Cuneiform Artifact RINAP 2, Sargon II 127 ex. 004",create,11,1,written,,
421129,Q2164015,Cuneiform Tablet SMUI 1913.14.1127,create,11,1,written,,
477749,Q2164016,Cuneiform Artifact CDLI Seals 011008 (physical),create,8,1,written,,
