review_decision,review_notes,old_cdli_id,canonical_factgrid_qid,canonical_factgrid_url,duplicate_factgrid_qid,duplicate_factgrid_url,canonical_label,duplicate_label_to_preserve,all_labels_seen,duplicate_group_qids,duplicate_count_for_cdli_id,reuse_pool_status,future_reuse_status,source_duplicate_audit,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3
,,P457259,Q1926322,https://database.factgrid.de/wiki/Item:Q1926322,Q2144458,https://database.factgrid.de/wiki/Item:Q2144458,Cuneiform Seal (not impression) CDLI Seals 004549 (composite),Cuneiform Seal (not impression) CDLI Seals 004549 (composite),Cuneiform Seal (not impression) CDLI Seals 004549 (composite) | Cuneiform Artifact CDLI Seals 004549 (composite),Q2144458,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457263,Q1926330,https://database.factgrid.de/wiki/Item:Q1926330,Q2152025,https://database.factgrid.de/wiki/Item:Q2152025,Cuneiform Seal (not impression) CDLI Seals 004553 (composite),Cuneiform Seal (not impression) CDLI Seals 004553 (composite),Cuneiform Seal (not impression) CDLI Seals 004553 (composite) | Cuneiform Artifact CDLI Seals 004553 (composite),Q2152025,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457275,Q1926354,https://database.factgrid.de/wiki/Item:Q1926354,Q2149372,https://database.factgrid.de/wiki/Item:Q2149372,Cuneiform Seal (not impression) CDLI Seals 004565 (composite),Cuneiform Seal (not impression) CDLI Seals 004565 (composite),Cuneiform Seal (not impression) CDLI Seals 004565 (composite) | Cuneiform Artifact CDLI Seals 004565 (composite),Q2149372,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457279,Q1926362,https://database.factgrid.de/wiki/Item:Q1926362,Q2168080,https://database.factgrid.de/wiki/Item:Q2168080,Cuneiform Seal (not impression) CDLI Seals 004569 (composite),Cuneiform Seal (not impression) CDLI Seals 004569 (composite),Cuneiform Seal (not impression) CDLI Seals 004569 (composite) | Cuneiform Artifact CDLI Seals 004569 (composite),Q2168080,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457296,Q1926392,https://database.factgrid.de/wiki/Item:Q1926392,Q2168290,https://database.factgrid.de/wiki/Item:Q2168290,Cuneiform Seal (not impression) CDLI Seals 004586 (composite),Cuneiform Seal (not impression) CDLI Seals 004586 (composite),Cuneiform Seal (not impression) CDLI Seals 004586 (composite) | Cuneiform Artifact CDLI Seals 004586 (composite),Q2168290,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457306,Q1926417,https://database.factgrid.de/wiki/Item:Q1926417,Q2149592,https://database.factgrid.de/wiki/Item:Q2149592,Cuneiform Seal (not impression) CDLI Seals 004596 (composite),Cuneiform Seal (not impression) CDLI Seals 004596 (composite),Cuneiform Seal (not impression) CDLI Seals 004596 (composite) | Cuneiform Artifact CDLI Seals 004596 (composite),Q2149592,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457310,Q1926424,https://database.factgrid.de/wiki/Item:Q1926424,Q2163260,https://database.factgrid.de/wiki/Item:Q2163260,Cuneiform Seal (not impression) CDLI Seals 004600 (composite),Cuneiform Seal (not impression) CDLI Seals 004600 (composite),Cuneiform Seal (not impression) CDLI Seals 004600 (composite) | Cuneiform Artifact CDLI Seals 004600 (composite),Q2163260,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457326,Q1926454,https://database.factgrid.de/wiki/Item:Q1926454,Q2152384,https://database.factgrid.de/wiki/Item:Q2152384,Cuneiform Seal (not impression) CDLI Seals 004616 (composite),Cuneiform Seal (not impression) CDLI Seals 004616 (composite),Cuneiform Seal (not impression) CDLI Seals 004616 (composite) | Cuneiform Artifact CDLI Seals 004616 (composite),Q2152384,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457330,Q1926463,https://database.factgrid.de/wiki/Item:Q1926463,Q2150172,https://database.factgrid.de/wiki/Item:Q2150172,Cuneiform Seal (not impression) CDLI Seals 004620 (composite),Cuneiform Seal (not impression) CDLI Seals 004620 (composite),Cuneiform Seal (not impression) CDLI Seals 004620 (composite) | Cuneiform Artifact CDLI Seals 004620 (composite),Q2150172,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457347,Q1926492,https://database.factgrid.de/wiki/Item:Q1926492,Q2160747,https://database.factgrid.de/wiki/Item:Q2160747,Cuneiform Seal (not impression) CDLI Seals 004637 (composite),Cuneiform Seal (not impression) CDLI Seals 004637 (composite),Cuneiform Seal (not impression) CDLI Seals 004637 (composite) | Cuneiform Artifact CDLI Seals 004637 (composite),Q2160747,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457351,Q1926504,https://database.factgrid.de/wiki/Item:Q1926504,Q2158464,https://database.factgrid.de/wiki/Item:Q2158464,Cuneiform Seal (not impression) CDLI Seals 004641 (composite),Cuneiform Seal (not impression) CDLI Seals 004641 (composite),Cuneiform Seal (not impression) CDLI Seals 004641 (composite) | Cuneiform Artifact CDLI Seals 004641 (composite),Q2158464,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457367,Q1926535,https://database.factgrid.de/wiki/Item:Q1926535,Q2147703,https://database.factgrid.de/wiki/Item:Q2147703,Cuneiform Seal (not impression) CDLI Seals 004657 (composite),Cuneiform Seal (not impression) CDLI Seals 004657 (composite),Cuneiform Seal (not impression) CDLI Seals 004657 (composite) | Cuneiform Artifact CDLI Seals 004657 (composite),Q2147703,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457371,Q1926544,https://database.factgrid.de/wiki/Item:Q1926544,Q2154837,https://database.factgrid.de/wiki/Item:Q2154837,Cuneiform Seal (not impression) CDLI Seals 004661 (composite),Cuneiform Seal (not impression) CDLI Seals 004661 (composite),Cuneiform Seal (not impression) CDLI Seals 004661 (composite) | Cuneiform Artifact CDLI Seals 004661 (composite),Q2154837,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457384,Q1926570,https://database.factgrid.de/wiki/Item:Q1926570,Q2165493,https://database.factgrid.de/wiki/Item:Q2165493,Cuneiform Seal (not impression) CDLI Seals 004674 (composite),Cuneiform Seal (not impression) CDLI Seals 004674 (composite),Cuneiform Seal (not impression) CDLI Seals 004674 (composite) | Cuneiform Artifact CDLI Seals 004674 (composite),Q2165493,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457388,Q1926578,https://database.factgrid.de/wiki/Item:Q1926578,Q2147232,https://database.factgrid.de/wiki/Item:Q2147232,Cuneiform Seal (not impression) CDLI Seals 004678 (composite),Cuneiform Seal (not impression) CDLI Seals 004678 (composite),Cuneiform Seal (not impression) CDLI Seals 004678 (composite) | Cuneiform Artifact CDLI Seals 004678 (composite),Q2147232,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457408,Q1926610,https://database.factgrid.de/wiki/Item:Q1926610,Q2153130,https://database.factgrid.de/wiki/Item:Q2153130,Cuneiform Seal (not impression) CDLI Seals 004698 (composite),Cuneiform Seal (not impression) CDLI Seals 004698 (composite),Cuneiform Seal (not impression) CDLI Seals 004698 (composite) | Cuneiform Artifact CDLI Seals 004698 (composite),Q2153130,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457412,Q1926614,https://database.factgrid.de/wiki/Item:Q1926614,Q2166794,https://database.factgrid.de/wiki/Item:Q2166794,Cuneiform Seal (not impression) CDLI Seals 004702 (composite),Cuneiform Seal (not impression) CDLI Seals 004702 (composite),Cuneiform Seal (not impression) CDLI Seals 004702 (composite) | Cuneiform Artifact CDLI Seals 004702 (composite),Q2166794,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457428,Q1926633,https://database.factgrid.de/wiki/Item:Q1926633,Q2160238,https://database.factgrid.de/wiki/Item:Q2160238,Cuneiform Seal (not impression) CDLI Seals 004718 (composite),Cuneiform Seal (not impression) CDLI Seals 004718 (composite),Cuneiform Seal (not impression) CDLI Seals 004718 (composite) | Cuneiform Artifact CDLI Seals 004718 (composite),Q2160238,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457449,Q1926680,https://database.factgrid.de/wiki/Item:Q1926680,Q2148321,https://database.factgrid.de/wiki/Item:Q2148321,Cuneiform Seal (not impression) CDLI Seals 004739 (composite),Cuneiform Seal (not impression) CDLI Seals 004739 (composite),Cuneiform Seal (not impression) CDLI Seals 004739 (composite) | Cuneiform Artifact CDLI Seals 004739 (composite),Q2148321,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457465,Q1926708,https://database.factgrid.de/wiki/Item:Q1926708,Q2143065,https://database.factgrid.de/wiki/Item:Q2143065,Cuneiform Seal (not impression) CDLI Seals 004755 (composite),Cuneiform Seal (not impression) CDLI Seals 004755 (composite),Cuneiform Seal (not impression) CDLI Seals 004755 (composite) | Cuneiform Artifact CDLI Seals 004755 (composite),Q2143065,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457469,Q1926716,https://database.factgrid.de/wiki/Item:Q1926716,Q2164989,https://database.factgrid.de/wiki/Item:Q2164989,Cuneiform Seal (not impression) CDLI Seals 004759 (composite),Cuneiform Seal (not impression) CDLI Seals 004759 (composite),Cuneiform Seal (not impression) CDLI Seals 004759 (composite) | Cuneiform Artifact CDLI Seals 004759 (composite),Q2164989,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P457486,Q1926750,https://database.factgrid.de/wiki/Item:Q1926750,Q2164246,https://database.factgrid.de/wiki/Item:Q2164246,Cuneiform Seal (not impression) CDLI Seals 004776 (composite),Cuneiform Seal (not impression) CDLI Seals 004776 (composite),Cuneiform Seal (not impression) CDLI Seals 004776 (composite) | Cuneiform Artifact CDLI Seals 004776 (composite),Q2164246,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
