reuse_pool_status,reuse_candidate_class,qid_available_for_future_entity,canonical_factgrid_qid,old_cdli_id,old_duplicate_label_to_preserve,canonical_label,old_aliases_to_preserve,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3,future_entity_type,future_entity_label,future_reuse_status,source_duplicate_audit,human_review_decision,human_review_notes
candidate,duplicate_p692_cdli_artifact,Q2047087,Q894226,P020472,Cuneiform Tablet HS 808,Cuneiform Tablet HS 808,"Cuneiform Tablet HS 808 | Cuneiform Tablet TMH 05, 058",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047089,Q893894,P020473,Cuneiform Tablet HS 809,Cuneiform Tablet HS 809,"Cuneiform Tablet HS 809 | Cuneiform Tablet TMH 05, 059",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047091,Q894496,P020474,Cuneiform Tablet HS 810,Cuneiform Tablet HS 810,"Cuneiform Tablet HS 810 | Cuneiform Tablet TMH 05, 060",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047093,Q894735,P020475,Cuneiform Tablet HS 811,Cuneiform Tablet HS 811,"Cuneiform Tablet HS 811 | Cuneiform Tablet TMH 05, 061",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047096,Q894109,P020476,Cuneiform Tablet HS 812,Cuneiform Tablet HS 812,"Cuneiform Tablet HS 812 | Cuneiform Tablet TMH 05, 062",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047098,Q896999,P020477,Cuneiform Tablet HS 813,Cuneiform Tablet HS 813,"Cuneiform Tablet HS 813 | Cuneiform Tablet TMH 05, 063",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047100,Q894131,P020478,Cuneiform Tablet HS 814,Cuneiform Tablet HS 814,"Cuneiform Tablet HS 814 | Cuneiform Tablet TMH 05, 064",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047102,Q894203,P020480,Cuneiform Tablet HS 816,Cuneiform Tablet HS 816,"Cuneiform Tablet HS 816 | Cuneiform Tablet TMH 05, 066",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047104,Q897000,P020481,Cuneiform Tablet HS 817,Cuneiform Tablet HS 817,"Cuneiform Tablet HS 817 | Cuneiform Tablet TMH 05, 067",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047106,Q894299,P020482,Cuneiform Tablet HS 818,Cuneiform Tablet HS 818,"Cuneiform Tablet HS 818 | Cuneiform Tablet TMH 05, 068",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2047108,Q894618,P020483,Cuneiform Tablet HS 819,Cuneiform Tablet HS 819,"Cuneiform Tablet HS 819 | Cuneiform Tablet TMH 05, 069",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
