audit_status,cdli_id,factgrid_qid,live_cdli_id,live_label_en,live_description_en,label,artifact_type,period_id,period,period_time_range,statement_status,statement_value,statement_value_label,live_period_property,live_period_qid,live_period_label,provenience,primary_collection
no_expected_no_live,270054,Q2165682,P270054,Cuneiform Tablet CBS 16104,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P270054",CBS 16104,tablet,,,,,,,,,,,"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,270150,Q2160761,P270150,Cuneiform Artifact CBS 16562,"CDLI artifact: brick; from Ur (mod. Tell Muqayyar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P270150",CBS 16562,brick,,,,,,,,,,Ur (mod. Tell Muqayyar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,270185,Q2163920,P270185,Cuneiform Artifact CDLI Seals 001274 (physical),"CDLI artifact: Cylinder seal; from Ur (mod. Tell Muqayyar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P270185",CDLI Seals 001274 (physical),Cylinder seal,,,,,,,,,,Ur (mod. Tell Muqayyar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,270238,Q2166661,P270238,Cuneiform Artifact CDLI Seals 001302 (physical),"CDLI artifact: Cylinder seal; from Ur (mod. Tell Muqayyar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P270238",CDLI Seals 001302 (physical),Cylinder seal,,,,,,,,,,Ur (mod. Tell Muqayyar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,270243,Q2164846,P270243,Cuneiform Artifact CDLI Seals 001307 (physical),"CDLI artifact: Cylinder seal; from Ur (mod. Tell Muqayyar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P270243",CDLI Seals 001307 (physical),Cylinder seal,,,,,,,,,,Ur (mod. Tell Muqayyar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,270412,Q2169989,P270412,Cuneiform Artifact CDLI Seals 001326 (physical),"CDLI artifact: Cylinder seal; from Shuruppak (mod. Fara); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P270412",CDLI Seals 001326 (physical),Cylinder seal,,,,,,,,,,Shuruppak (mod. Fara),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,270756,Q2164455,P270756,"Cuneiform Tablet CUSAS 15, 139","CDLI artifact: tablet; from uncertain (mod. uncertain); held by Rare Manuscript Collections, Cornell University Library, Ithaca, New York, USA; CDLI P270756","CUSAS 15, 139",tablet,,,,,,,,,,uncertain (mod. uncertain),"Rare Manuscript Collections, Cornell University Library, Ithaca, New York, USA"
no_expected_no_live,273455,Q2169230,P273455,Cuneiform Tablet P273455,CDLI artifact: tablet; held by anonymous; CDLI P273455,Anonymous 273455 unpublished unassigned ?,tablet,,,,,,,,,,,anonymous
no_expected_no_live,273947,Q2166515,P273947,Cuneiform Tablet Smith College 405,"CDLI artifact: tablet; held by Smith College, Northampton, Massachusetts, USA; CDLI P273947",Smith College 405,tablet,,,,,,,,,,,"Smith College, Northampton, Massachusetts, USA"
no_expected_no_live,274001,Q2170319,P274001,Cuneiform Tablet Smith College 483,"CDLI artifact: tablet; held by Smith College, Northampton, Massachusetts, USA; CDLI P274001",Smith College 483,tablet,,,,,,,,,,,"Smith College, Northampton, Massachusetts, USA"
no_expected_no_live,274017,Q2165474,P274017,Cuneiform Tablet Smith College 502,"CDLI artifact: tablet; held by Smith College, Northampton, Massachusetts, USA; CDLI P274017",Smith College 502,tablet,,,,,,,,,,,"Smith College, Northampton, Massachusetts, USA"
no_expected_no_live,275016,Q2024667,P275016,"Cuneiform Tablet RT 36, 184",Lexical tablet from an unspecified location.,"RT 36, 184",tablet,,,,,,,,,,,"Couvent Saint-Étienne, Jerusalem"
no_expected_no_live,275446,Q2162789,P275446,Cuneiform Tablet N 0180,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P275446",N 0180,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,275597,Q2047554,P275597,Cuneiform Tablet CBS 08428 + N 0379 + N 0387 + N 0390 + N 0467,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P275597",CBS 08428 + N 0379 + N 0387 + N 0390 + N 0467,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,277210,Q2163802,P277210,Cuneiform Artifact N 2101,"CDLI artifact: sealing; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P277210",N 2101,sealing,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,277904,Q2166986,P277904,Cuneiform Tablet N 2835,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P277904",N 2835,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,277928,Q2162381,P277928,Cuneiform Tablet N 2859,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P277928",N 2859,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,279449,Q2166767,P279449,Cuneiform Tablet N 4693,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P279449",N 4693,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280105,Q2162148,P280105,Cuneiform Tablet N 6341,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280105",N 6341,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280129,Q2167250,P280129,Cuneiform Tablet N 6365,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280129",N 6365,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280152,Q2164231,P280152,Cuneiform Tablet N 6388,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280152",N 6388,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280168,Q2169492,P280168,Cuneiform Tablet N 6404,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280168",N 6404,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280191,Q2047167,P280191,Cuneiform Tablet N 6427,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280191",N 6427,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280200,Q2165305,P280200,Cuneiform Tablet N 6436,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280200",N 6436,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280216,Q2170482,P280216,Cuneiform Tablet N 6452,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280216",N 6452,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280241,Q2149056,P280241,Cuneiform Tablet N 6478,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280241",N 6478,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280304,Q2167032,P280304,Cuneiform Tablet N 6544,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280304",N 6544,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280410,Q2162479,P280410,Cuneiform Tablet N 6653,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280410",N 6653,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280447,Q2165066,P280447,Cuneiform Tablet N 6691,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280447",N 6691,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280484,Q2063947,P280484,Cuneiform Tablet N 6729,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280484",N 6729,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280492,Q2169617,P280492,Cuneiform Tablet N 6737,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280492",N 6737,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280502,Q2164063,P280502,Cuneiform Tablet N 6747,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280502",N 6747,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280538,Q2169356,P280538,Cuneiform Tablet N 6787,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280538",N 6787,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280555,Q2162282,P280555,Cuneiform Tablet N 6805,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280555",N 6805,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280579,Q2167098,P280579,Cuneiform Tablet N 6830,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280579",N 6830,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280596,Q2166908,P280596,Cuneiform Tablet N 6847,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280596",N 6847,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280650,Q2165447,P280650,Cuneiform Tablet N 6901,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280650",N 6901,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280703,Q2170561,P280703,Cuneiform Tablet N 6954,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280703",N 6954,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280715,Q2166409,P280715,Cuneiform Tablet N 6966,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280715",N 6966,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280742,Q2168237,P280742,Cuneiform Tablet N 6996,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280742",N 6996,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280851,Q2164512,P280851,Cuneiform Tablet N 7110,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280851",N 7110,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280892,Q2047795,P280892,Cuneiform Tablet N 7153,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280892",N 7153,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280914,Q2164924,P280914,Cuneiform Tablet N 7179,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280914",N 7179,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280938,Q2047409,P280938,Cuneiform Tablet N 7204,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280938",N 7204,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280943,Q2162610,P280943,Cuneiform Tablet N 7209,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280943",N 7209,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,280980,Q2167418,P280980,Cuneiform Tablet N 7246,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280980",N 7246,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281016,Q2167714,P281016,Cuneiform Tablet N 7283,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281016",N 7283,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281041,Q2165744,P281041,Cuneiform Tablet N 7308,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281041",N 7308,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281104,Q2166114,P281104,Cuneiform Tablet N 7372,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281104",N 7372,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281153,Q2168517,P281153,Cuneiform Tablet N 7421,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281153",N 7421,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281256,Q2164733,P281256,Cuneiform Tablet N 7527,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281256",N 7527,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281283,Q2169933,P281283,Cuneiform Tablet N 7554,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281283",N 7554,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281295,Q2047965,P281295,Cuneiform Tablet N 7566,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281295",N 7566,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281313,Q2164371,P281313,Cuneiform Tablet N 7585,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281313",N 7585,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281329,Q2169674,P281329,Cuneiform Tablet N 7601,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281329",N 7601,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281368,Q2167375,P281368,Cuneiform Tablet N 7640,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281368",N 7640,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281387,Q2166631,P281387,Cuneiform Tablet N 7659,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281387",N 7659,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281446,Q2167877,P281446,Cuneiform Tablet N 7722,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281446",N 7722,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281450,Q2154684,P281450,Cuneiform Tablet N 7726,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281450",N 7726,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281503,Q1928062,P281503,Cuneiform Tablet N 7779,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281503",N 7779,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281515,Q2161881,P281515,Cuneiform Tablet N 7791,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281515",N 7791,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281554,Q2165974,P281554,Cuneiform Tablet N 7830,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281554",N 7830,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281606,Q2164936,P281606,Cuneiform Tablet N 7882,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281606",N 7882,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,281651,Q2162632,P281651,Cuneiform Tablet N 7928,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281651",N 7928,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Penn Museum, Philadelphia, Pennsylvania, USA"
no_expected_no_live,285106,Q2165425,P285106,"Cuneiform Tablet BAM 1, 001","CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285106","BAM 1, 001",tablet,,,,,,,,,,Assur (mod. Qalat Sherqat),"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,285110,Q2168497,P285110,"Cuneiform Tablet BAM 1, 006","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285110","BAM 1, 006",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,285147,Q2166212,P285147,"Cuneiform Tablet BAM 1, 047","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285147","BAM 1, 047",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,285242,Q2162439,P285242,"Cuneiform Tablet BAM 2, 146","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285242","BAM 2, 146",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,285307,Q2162093,P285307,"Cuneiform Tablet BAM 3, 220","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285307","BAM 3, 220",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
