audit_status,cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,expected_period_qid,expected_period_label,live_period_property,live_period_qid,live_period_label,live_cdli_id
no_expected_no_live,549017,Q2166324,,Cuneiform Artifact CDLI Seals 026375 (physical),"CDLI artifact: Cylinder seal; from Ugarit (mod. Ras Shamra); held by National Museum of Syria, Aleppo, Syria; CDLI P549017",,,,,,P549017
no_expected_no_live,549040,Q2168413,,Cuneiform Artifact CDLI Seals 026398 (physical),"CDLI artifact: Cylinder seal; from Ebla (mod. Tell Mardikh); held by National Museum of Syria, Aleppo, Syria; CDLI P549040",,,,,,P549040
no_expected_no_live,549056,Q2166141,,Cuneiform Artifact CDLI Seals 026414 (physical),"CDLI artifact: Cylinder seal; from Ebla (mod. Tell Mardikh); held by National Museum of Syria, Aleppo, Syria; CDLI P549056",,,,,,P549056
no_expected_no_live,549083,Q2163782,,Cuneiform Artifact CDLI Seals 026441 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by British Museum, London, UK; CDLI P549083",,,,,,P549083
no_expected_no_live,549105,Q2168222,,Cuneiform Artifact CDLI Seals 026463 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by British Museum, London, UK; CDLI P549105",,,,,,P549105
no_expected_no_live,549113,Q2148496,,Cuneiform Artifact CDLI Seals 026471 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by British Museum, London, UK; CDLI P549113",,,,,,P549113
no_expected_no_live,549406,Q2168724,,Cuneiform Artifact CDLI Seals 026648 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Michael Chiha collection, Beyrouth, Lebanon; CDLI P549406",,,,,,P549406
no_expected_no_live,549410,Q2168272,,Cuneiform Artifact CDLI Seals 026652 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Michael Chiha collection, Beyrouth, Lebanon; CDLI P549410",,,,,,P549410
no_expected_no_live,549447,Q2166445,,Cuneiform Artifact CDLI Seals 026689 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Michael Chiha collection, Beyrouth, Lebanon; CDLI P549447",,,,,,P549447
no_expected_no_live,549451,Q2170534,,Cuneiform Artifact CDLI Seals 026693 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Michael Chiha collection, Beyrouth, Lebanon; CDLI P549451",,,,,,P549451
no_expected_no_live,549502,Q2165469,,Cuneiform Artifact CDLI Seals 026744 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Michael Chiha collection, Beyrouth, Lebanon; CDLI P549502",,,,,,P549502
no_expected_no_live,549514,Q2170317,,Cuneiform Artifact CDLI Seals 026756 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Michael Chiha collection, Beyrouth, Lebanon; CDLI P549514",,,,,,P549514
no_expected_no_live,549543,Q2151431,,Cuneiform Artifact CDLI Seals 026785 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Michael Chiha collection, Beyrouth, Lebanon; CDLI P549543",,,,,,P549543
no_expected_no_live,549596,Q2163232,,Cuneiform Artifact Ashm 1975-0132d,"CDLI artifact: brick; from Dur-Untaš (mod. Chogha Zanbil); held by Ashmolean Museum, Oxford, UK; CDLI P549596",,,,,,P549596
no_expected_no_live,549650,Q2164117,,"Cuneiform Tablet Baghdader Forschungen 07, 730","CDLI artifact: tablet; from uncertain (mod. Tell Subeidi); held by National Museum of Iraq, Baghdad, Iraq; CDLI P549650",,,,,,P549650
no_expected_no_live,549781,Q2167292,,Cuneiform Artifact Ashm 1939-0332 (030),"CDLI artifact: sealing; from Nagar (mod. Tell Brak); held by Ashmolean Museum, Oxford, UK; CDLI P549781",,,,,,P549781
no_expected_no_live,549806,Q2167902,,Cuneiform Artifact Ashm 1939-0332 (045.1),"CDLI artifact: sealing; from Nagar (mod. Tell Brak); held by Ashmolean Museum, Oxford, UK; CDLI P549806",,,,,,P549806
no_expected_no_live,549810,Q2154385,,Cuneiform Artifact Ashm 1939-0332 (047.1),"CDLI artifact: sealing; from Nagar (mod. Tell Brak); held by Ashmolean Museum, Oxford, UK; CDLI P549810",,,,,,P549810
no_expected_no_live,549851,Q2165641,,Cuneiform Artifact Ashm 1939-0332 (070),"CDLI artifact: sealing; from Nagar (mod. Tell Brak); held by Ashmolean Museum, Oxford, UK; CDLI P549851",,,,,,P549851
no_expected_no_live,552708,Q2170284,,"Cuneiform Tablet CM 03, no. 373","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P552708",,,,,,P552708
no_expected_no_live,554776,Q2170185,,Cuneiform Artifact BM 041386,"CDLI artifact: sealing; held by British Museum, London, UK; CDLI P554776",,,,,,P554776
no_expected_no_live,555366,Q2165253,,Cuneiform Tablet MacGinnis Letter Orders from Sippar 162,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P555366",,,,,,P555366
no_expected_no_live,555809,Q2163807,,"Cuneiform Tablet Tallies and trends, text 2","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P555809",,,,,,P555809
no_expected_no_live,555825,Q2167916,,"Cuneiform Tablet Tallies and trends, text 3A","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P555825",,,,,,P555825
no_expected_no_live,555833,Q2154036,,"Cuneiform Tablet AOAT 451, no. 167","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P555833",,,,,,P555833
no_expected_no_live,555960,Q1994177,,"Cuneiform Tablet AOAT 451, no. 222","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P555960",,,,,,P555960
no_expected_no_live,555999,Q2159230,,"Cuneiform Tablet AOAT 451, no. 231","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P555999",,,,,,P555999
no_expected_no_live,556024,Q2167348,,"Cuneiform Tablet AOAT 451, no. 236","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P556024",,,,,,P556024
no_expected_no_live,556065,Q2169687,,"Cuneiform Tablet AOAT 451, no. 263","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P556065",,,,,,P556065
no_expected_no_live,556376,Q2163945,,"Cuneiform Tablet MC 24, no. 201","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P556376",,,,,,P556376
no_expected_no_live,556399,Q2162973,,"Cuneiform Tablet MC 24, no. 172","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P556399",,,,,,P556399
no_expected_no_live,556435,Q2169850,,"Cuneiform Tablet MC 25, 392","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P556435",,,,,,P556435
no_expected_no_live,556474,Q2167480,,"Cuneiform Tablet MC 25, 418","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P556474",,,,,,P556474
no_expected_no_live,556531,Q2166707,,"Cuneiform Tablet Nisaba 21, 1110","CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by British Museum, London, UK; CDLI P556531",,,,,,P556531
no_expected_no_live,556570,Q2169043,,Cuneiform Tablet BM 032949,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P556570",,,,,,P556570
no_expected_no_live,556589,Q2063763,,Cuneiform Tablet BM 034265,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P556589",,,,,,P556589
no_expected_no_live,556659,Q2161285,,Cuneiform Tablet BM 042205,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P556659",,,,,,P556659
no_expected_no_live,557137,Q2163484,,Cuneiform Tablet BM 032255,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P557137",,,,,,P557137
no_expected_no_live,557224,Q2169533,,Cuneiform Tablet BM 033601,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P557224",,,,,,P557224
no_expected_no_live,557232,Q2143212,,Cuneiform Tablet BM 033771,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P557232",,,,,,P557232
no_expected_no_live,557249,Q2162165,,Cuneiform Tablet BM 034431,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557249",,,,,,P557249
no_expected_no_live,557265,Q2167205,,Cuneiform Tablet BM 035006,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P557265",,,,,,P557265
no_expected_no_live,557320,Q2166973,,Cuneiform Tablet BM 035728,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P557320",,,,,,P557320
no_expected_no_live,557361,Q2169330,,Cuneiform Tablet BM 035953,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557361",,,,,,P557361
no_expected_no_live,557377,Q2018291,,Cuneiform Tablet BM 036068,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557377",,,,,,P557377
no_expected_no_live,557398,Q2146414,,Cuneiform Tablet BM 036130,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557398",,,,,,P557398
no_expected_no_live,557418,Q2168712,,Cuneiform Tablet BM 036172,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557418",,,,,,P557418
no_expected_no_live,557422,Q2163439,,Cuneiform Tablet BM 036179,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557422",,,,,,P557422
no_expected_no_live,557459,Q2166455,,Cuneiform Tablet BM 036412,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557459",,,,,,P557459
no_expected_no_live,557567,Q2163660,,Cuneiform Tablet BM 037470,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557567",,,,,,P557567
no_expected_no_live,557588,Q2163267,,Cuneiform Tablet BM 037896,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557588",,,,,,P557588
no_expected_no_live,557619,Q2162324,,Cuneiform Tablet BM 038705,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557619",,,,,,P557619
no_expected_no_live,557635,Q2167070,,Cuneiform Tablet BM 038965,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557635",,,,,,P557635
no_expected_no_live,557662,Q2147336,,Cuneiform Tablet BM 039144,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557662",,,,,,P557662
no_expected_no_live,557674,Q2169385,,Cuneiform Tablet BM 039205,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557674",,,,,,P557674
no_expected_no_live,557727,Q2046977,,Cuneiform Tablet BM 039704,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557727",,,,,,P557727
no_expected_no_live,557731,Q2169167,,Cuneiform Tablet BM 039756,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557731",,,,,,P557731
no_expected_no_live,557770,Q2166851,,Cuneiform Tablet BM 040280,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557770",,,,,,P557770
no_expected_no_live,557834,Q2163788,,Cuneiform Tablet BM 041070,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P557834",,,,,,P557834
no_expected_no_live,557859,Q2170173,,Cuneiform Tablet BM 041158,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P557859",,,,,,P557859
no_expected_no_live,557971,Q2163011,,Cuneiform Tablet BM 042677,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P557971",,,,,,P557971
no_expected_no_live,558016,Q2162257,,Cuneiform Tablet BM 042742,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558016",,,,,,P558016
no_expected_no_live,558041,Q2164185,,Cuneiform Tablet BM 042785,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558041",,,,,,P558041
no_expected_no_live,558082,Q2022347,,Cuneiform Tablet BM 042850,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558082",,,,,,P558082
no_expected_no_live,558094,Q2169279,,Cuneiform Tablet BM 042866,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558094",,,,,,P558094
no_expected_no_live,558104,Q2165047,,Cuneiform Tablet BM 042884,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558104",,,,,,P558104
no_expected_no_live,558128,Q2047193,,Cuneiform Tablet BM 042945,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558128",,,,,,P558128
no_expected_no_live,558153,Q2162587,,Cuneiform Tablet BM 042990,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558153",,,,,,P558153
no_expected_no_live,558190,Q2167242,,Cuneiform Tablet BM 043037,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558190",,,,,,P558190
no_expected_no_live,558201,Q2168356,,Cuneiform Tablet BM 043054,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558201",,,,,,P558201
no_expected_no_live,558217,Q2167898,,Cuneiform Tablet BM 043079,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558217",,,,,,P558217
no_expected_no_live,558240,Q2170578,,Cuneiform Tablet BM 043614,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558240",,,,,,P558240
no_expected_no_live,558256,Q2166389,,Cuneiform Tablet BM 043882,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558256",,,,,,P558256
no_expected_no_live,558305,Q2170243,,Cuneiform Tablet BM 044209,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558305",,,,,,P558305
no_expected_no_live,558313,Q2165603,,Cuneiform Tablet BM 044438,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558313",,,,,,P558313
no_expected_no_live,558344,Q2167977,,Cuneiform Tablet BM 045509,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558344",,,,,,P558344
no_expected_no_live,558352,Q2152215,,Cuneiform Tablet BM 045726,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P558352",,,,,,P558352
no_expected_no_live,558387,Q2163345,,Cuneiform Tablet BM 045875,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P558387",,,,,,P558387
no_expected_no_live,558411,Q2164325,,Cuneiform Tablet BM 045937,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P558411",,,,,,P558411
no_expected_no_live,558446,Q2162088,,Cuneiform Tablet BM 046034,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P558446",,,,,,P558446
no_expected_no_live,558485,Q2166868,,Cuneiform Tablet BM 046150,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P558485",,,,,,P558485
no_expected_no_live,558503,Q2162448,,Cuneiform Tablet BM 046190,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558503",,,,,,P558503
no_expected_no_live,558554,Q2165184,,Cuneiform Tablet BM 047118,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558554",,,,,,P558554
no_expected_no_live,558578,Q2023756,,Cuneiform Tablet BM 047739,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558578",,,,,,P558578
no_expected_no_live,558581,Q2169353,,Cuneiform Tablet BM 047843,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558581",,,,,,P558581
no_expected_no_live,558597,Q2147458,,Cuneiform Tablet BM 047917,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558597",,,,,,P558597
no_expected_no_live,558606,Q2166227,,Cuneiform Tablet BM 048075,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558606",,,,,,P558606
no_expected_no_live,558647,Q2165493,,Cuneiform Tablet BM 048235,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558647",,,,,,P558647
no_expected_no_live,558651,Q2168492,,Cuneiform Tablet BM 048257,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558651",,,,,,P558651
no_expected_no_live,558692,Q2163670,,Cuneiform Tablet BM 048745,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558692",,,,,,P558692
no_expected_no_live,558702,Q2149974,,Cuneiform Tablet BM 048870,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558702",,,,,,P558702
no_expected_no_live,558714,Q2168114,,Cuneiform Tablet BM 048970,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558714",,,,,,P558714
no_expected_no_live,558738,Q2163569,,Cuneiform Tablet BM 054736 + BM 054744,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558738",,,,,,P558738
no_expected_no_live,558743,Q2165397,,Cuneiform Tablet BM 055109,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558743",,,,,,P558743
no_expected_no_live,558755,Q2170401,,Cuneiform Tablet BM 055538,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558755",,,,,,P558755
no_expected_no_live,558807,Q2164690,,Cuneiform Tablet BM 077616 + BM 077682 + BM 077727,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558807",,,,,,P558807
no_expected_no_live,558850,Q2162872,,Cuneiform Tablet BM 099702,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P558850",,,,,,P558850
no_expected_no_live,558978,Q2169775,,Cuneiform Tablet BM 026019,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by British Museum, London, UK; CDLI P558978",,,,,,P558978
no_expected_no_live,559781,Q2167517,,Cuneiform Tablet BM 025634,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by British Museum, London, UK; CDLI P559781",,,,,,P559781
no_expected_no_live,559847,Q2170367,,Cuneiform Tablet BM 029175,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by British Museum, London, UK; CDLI P559847",,,,,,P559847
no_expected_no_live,559851,Q2165409,,Cuneiform Tablet BM 029230,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by British Museum, London, UK; CDLI P559851",,,,,,P559851
no_expected_no_live,559914,Q2166242,,Cuneiform Tablet BM 029794,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by British Museum, London, UK; CDLI P559914",,,,,,P559914
no_expected_no_live,561584,Q2165840,,Cuneiform Tablet BM 031275,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P561584",,,,,,P561584
no_expected_no_live,561592,Q2169977,,Cuneiform Tablet BM 031291,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P561592",,,,,,P561592
no_expected_no_live,561615,Q2047308,,Cuneiform Tablet BM 031410,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P561615",,,,,,P561615
no_expected_no_live,561642,Q2166718,,Cuneiform Tablet BM 031537,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P561642",,,,,,P561642
