repair_status,cdli_id,factgrid_qid,artifact_label,live_period_property,live_period_qid,live_period_label,correct_period_qid,expected_period_label,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,584069,Q2159294,Cuneiform Tablet BM 064041,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2159294$065B1788-3714-4073-8875-1B71B1A3562B,Q2159294$C2821232-53F0-4D2B-973F-BBCA81069064,written,
ready,584086,Q2160942,Cuneiform Tablet ABC no. 35,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2160942$905C2B97-23F4-4709-A5F7-38AF73FDB669,Q2160942$63F9CAAA-87A4-4106-892E-FCD1D3A76D99,written,
ready,584090,Q1987899,Cuneiform Tablet BM 064071,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q1987899$9DC06C3B-EBEA-4179-A9BD-0CF617442EE2,Q1987899$7B3B45DF-7ECC-4CF4-B760-EF00E9EB0F76,written,
ready,584116,Q2163109,Cuneiform Tablet BM 064114,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163109$95BF9109-961B-4EE0-AA41-A524E0ED4E2F,Q2163109$7FA6D36C-3035-4D2B-92AF-5BFF2818B905,written,
ready,584182,Q2165656,Cuneiform Tablet BM 064213 + BM 064222,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165656$28335998-6547-40E4-AC9F-D5A1C8EF268A,Q2165656$7C616E58-EE10-48F7-B75C-FB1E969BFE06,written,
ready,584268,Q2162855,Cuneiform Tablet BM 064349,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162855$2AD0FF82-DD6D-4B20-8484-5BC730FF564A,Q2162855$0E2E8B12-44FA-4CD4-9B47-D0ED0EC9574C,written,
ready,584403,Q2163895,Cuneiform Tablet BM 064538,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163895$05B3273A-B465-4A41-BE17-1D1450946BF1,Q2163895$DF74B6A7-1111-43D8-BF64-AA7E48A6416A,written,
ready,584497,Q2166149,Cuneiform Tablet BM 064658,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166149$0F009EA4-3999-40F3-9933-4A1918FC8E8C,Q2166149$FC960647-9513-48D0-A59C-18DD02F06F9F,written,
ready,584593,Q2157602,Cuneiform Tablet BM 064770,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2157602$B3CCDA9F-754D-43A7-9B7D-6EA8589CD513,Q2157602$78E17B5C-4AEB-4C56-A590-4B747D351854,written,
ready,584643,Q2047527,Cuneiform Tablet BM 064838,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047527$85EFC0F6-1264-449E-8587-F62926EEE0CC,Q2047527$36ED23DA-54A0-49D1-8B28-B94C9AF048F4,written,
ready,584815,Q2163375,Cuneiform Tablet BM 065062,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163375$027EB6DA-D305-4EB6-AE28-EA04FCF6E366,Q2163375$1A46E53F-8C89-4106-A282-0B6CA944027A,written,
ready,584950,Q2163758,Cuneiform Tablet BM 065241,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163758$49F3DAB5-97B0-429E-A118-35DDE06C7C71,Q2163758$8EB41A39-2D1D-4808-B2C5-B2EAE3A63D08,written,
ready,585029,Q2162405,Cuneiform Tablet BM 065339 + BM 068761,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162405$742645F4-60D8-4E23-B5E8-10531F8A49C1,Q2162405$0633445C-3D00-4C61-932F-E1378A5980F9,written,
ready,585290,Q2170529,Cuneiform Tablet BM 065663,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170529$BF89A622-7C86-478F-B448-4B5620FBC177,Q2170529$09F5DE66-A273-4BBD-A33D-4E0409B789EB,written,
ready,585479,Q2162557,Cuneiform Tablet BM 065889,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162557$9A5330E1-2A4A-45E9-9565-360FF7BB575A,Q2162557$F0EB06A5-86E0-46EA-846C-B91D85831787,written,
ready,585547,Q2146717,"Cuneiform Tablet Kaskal 6, 175 no. 13",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2146717$8BF488C6-E482-4321-A292-F742F5A06E40,Q2146717$9EE1DD2B-EB9B-4ED8-989D-69D561ACB9FA,written,
ready,585843,Q2167621,Cuneiform Tablet BM 066296,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167621$E60AE7A1-A69E-4BDD-9891-4089AB30D77A,Q2167621$7576CABB-05EA-4EF3-8C67-D3D1E66D1F21,written,
ready,586015,Q2165846,Cuneiform Tablet BM 066485,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165846$0B1D0E3A-4C4E-43CE-A12A-39518E6CF5E4,Q2165846$D50CF17F-633C-4CA0-B969-EC6E3AF7899B,written,
ready,586255,Q2162837,Cuneiform Tablet BM 066791,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162837$D4D46A70-22CC-45CF-9AE2-C6E735B9ADFB,Q2162837$BBFF8567-7D6B-45B0-927A-E050BA73DACF,written,
ready,586347,Q2164453,Cuneiform Tablet BM 066913,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164453$3E848AA2-1E7A-455B-A2DE-3297FBD4CD80,Q2164453$DAAE9B61-D334-451A-8287-8885B588B9F7,written,
ready,586594,Q2163927,"Cuneiform Tablet AfO 38/39, 94 no. 10",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163927$DB83DACE-A8F9-40DA-9A64-7E361DDD9207,Q2163927$030017BC-6D09-48D5-A448-F18799C93FEB,written,
ready,586605,Q2162692,Cuneiform Tablet BM 067229,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162692$6D08E189-728B-4A64-B512-B7CA774CB586,Q2162692$190ACA14-B678-412E-8C7F-B9AAD3D43129,written,
ready,586687,Q2169697,Cuneiform Tablet BM 067339,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169697$3DEDC598-E3F5-471A-B1A1-BDE51F6C91AA,Q2169697$EDA78555-3F4D-493E-9FBC-D162F337F71F,written,
ready,587254,Q2165364,Cuneiform Tablet BM 068006,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165364$D60E2BB5-0A1F-4CC9-A579-630940499BB4,Q2165364$58646ED9-43DE-4B1E-A562-53EF37D62F4E,written,
ready,587350,Q2165893,Cuneiform Tablet BM 068143,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165893$66039A10-0297-4FEE-9CC5-1835B58B65B0,Q2165893$CEB13F98-D3AF-454A-A0C2-C4125D9FE23F,written,
ready,587413,Q2164997,Cuneiform Tablet BM 068224,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164997$78F6F361-03F7-4BDE-BFFD-19CFF516EA20,Q2164997$FE8E37D5-2D7F-4C3B-B576-BADF18BA6EDD,written,
ready,587556,Q2164165,Cuneiform Tablet BM 068399,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164165$9A01E65F-E126-4ACA-9818-F5A2E59A375D,Q2164165$4409F92E-F676-4C58-9C3F-6A22532371F8,written,
ready,587583,Q2169309,Cuneiform Tablet BM 068438,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169309$8E04D6D2-D279-46E3-A9EB-5CD7F284A65F,Q2169309$FEBE1F5E-908E-44E7-9D7F-B66BA2EA7BDE,written,
ready,587716,Q2168311,Cuneiform Tablet BM 068602,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168311$4AB02A94-9D50-4855-BB88-C92ADFB57325,Q2168311$FFBEBD21-7339-4800-8A77-FFB10D3C5EC9,written,
ready,589499,Q2167571,Cuneiform Tablet BM 070467,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167571$BF4F12CF-A346-45C4-B924-3FA12CA49CE5,Q2167571$F1DFDD52-AF5F-4D1A-9CCD-9E70E9D7DA0A,written,
ready,589837,Q2144163,Cuneiform Tablet BM 070859,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2144163$5788A665-65AB-4B38-91A0-4488A11A133C,Q2144163$777045D8-BC84-4087-8A31-21D62794B695,written,
ready,590786,Q2164945,Cuneiform Tablet BM 071913,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164945$95600912-8FE1-4661-A9FD-E7B0ADD3B2D1,Q2164945$C2ACC75F-FB0E-481C-8314-850D00C7DEB7,written,
ready,591396,Q2170481,Cuneiform Tablet BM 072793,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170481$A1F1F3AA-9356-4C27-9A6A-0B75470C65A0,Q2170481$1B11B7AF-6760-42EF-98F3-A5197290DFE8,written,
ready,591482,Q2164073,Cuneiform Tablet BM 072895,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164073$F1CFD36C-71E3-4482-A848-D8813A8C2F3C,Q2164073$B7B37AEC-20BD-415D-A3E4-491E493E1984,written,
ready,591512,Q2169629,Cuneiform Tablet BM 072925,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169629$C95EDDF2-9EA1-46FD-8B05-C508687E30D3,Q2169629$D309306D-0F24-409C-B7C5-E821EE6F3E3E,written,
ready,591590,Q2162495,Cuneiform Tablet BM 073012,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162495$06E0D10F-8BD4-4759-80EA-98DD73DD1852,Q2162495$5DE3262E-8BA5-4640-A415-9046B8130430,written,
ready,592040,Q2170116,Cuneiform Tablet BM 073593,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170116$ABA58165-F305-4384-8AF3-B58E4AD1793E,Q2170116$024558B8-67C2-4EEF-AE9E-2A6944FE8873,written,
ready,592113,Q2165917,Cuneiform Tablet BM 073677,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165917$1B43BBBA-F597-40B8-AFD1-55D2CABA71C6,Q2165917$C2BFEEE9-43DD-4376-90E1-3621B6EAC16D,written,
ready,592328,Q2047977,Cuneiform Tablet BM 073936,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047977$89A3A0A0-6DFF-419C-AEC2-26FB865BDE6D,Q2047977$FFE90568-7E30-4EE7-9C9E-3A5F6063E066,written,
ready,592685,Q2167522,Cuneiform Tablet BM 074462,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167522$84974198-5265-48C0-A2ED-49642EFE2C52,Q2167522$F248867D-E809-4FC4-B76C-4FFC5163981E,written,
ready,592754,Q2164506,Cuneiform Tablet BM 074616,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164506$7E4B6D61-7A3E-441F-AD31-F1BFEFA76894,Q2164506$57A47C36-338C-4A37-8BA5-71F434451868,written,
ready,592778,Q2063700,Cuneiform Tablet BM 074666,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2063700$DA792D1A-18CB-41FF-956A-0F9E0D9CA2FE,Q2063700$9DD7DB62-2738-4263-93BA-9EDEC7690A90,written,
ready,592781,Q2168991,Cuneiform Tablet BM 074674,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168991$2132CED8-D257-4A2E-9D00-A8E0DB9DC396,Q2168991$0EF04E1A-141D-46C9-9079-FE7F4278ACEE,written,
ready,592943,Q2170372,Cuneiform Tablet BM 075693,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170372$CF7551DD-7D61-40DC-A0B6-82F463EC3AD2,Q2170372$155FA38E-42BB-41E2-B686-94436DAED4F7,written,
ready,593190,Q2169278,Cuneiform Tablet BM 076221,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169278$013E0F42-31AA-4F9F-9173-F39F942A7F43,Q2169278$0BED61C5-2F12-4191-ACC4-4049094918A8,written,
ready,593581,Q2166871,Cuneiform Tablet BM 076747,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166871$882DC690-7201-4974-8F32-7936B9480B34,Q2166871$C8ACEF7E-E72B-4D47-B04C-93F277D466AF,written,
ready,593885,Q2047385,"Cuneiform Tablet Rechtsleben 2, 61",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047385$45504AC5-3F5A-49BA-8D07-6F2C5EDC4138,Q2047385$9EA1AB16-4399-429E-B3B3-DE229DDCA206,written,
ready,593997,Q2167510,Cuneiform Tablet BM 077622,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167510$DA88AEBA-04EF-4DE2-ACBC-A1A84EBED743,Q2167510$61B290C4-85E5-4F67-BD83-D56ABD1129F9,written,
ready,594053,Q2163686,Cuneiform Tablet BM 077730,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163686$2BAFA0AE-7B44-4EE6-B5F2-04BD6C3440B3,Q2163686$0401AB6F-719A-4278-969C-0C735AD797F8,written,
ready,594638,Q2162357,Cuneiform Tablet BM 078964,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162357$6AD8BF2D-FAA6-4003-9DB8-D699CD7EBEB2,Q2162357$C1182CD1-0DE6-4B1F-8352-1A1BD1849556,written,
ready,594792,Q2162600,Cuneiform Tablet BM 079196,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162600$AA41F093-249D-42EC-B321-C2A5B4E6F83B,Q2162600$1C1669E8-B7C2-4CB2-BE4E-7181DD6640B1,written,
ready,594897,Q2170097,Cuneiform Tablet BM 079331,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170097$0B2A70C5-F4CA-4D4F-8B0A-F1F076CE1D55,Q2170097$FB3A0A58-C6D1-4369-93B1-28698C2F06A1,written,
ready,595044,Q2169002,Cuneiform Tablet BM 079527,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169002$4A084A7F-FDCC-40B6-9924-BA6240DC39E4,Q2169002$8D0FAD0F-148E-47B6-BB27-C804707C7CB4,written,
ready,595052,Q2047433,Cuneiform Tablet BM 079537,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047433$0DB5CBDA-C729-4B5E-B22E-CACC0462866C,Q2047433$A4770DE5-BAE2-4725-8F48-BA2366081274,written,
ready,595183,Q2162888,Cuneiform Tablet BM 079707,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162888$0D3B05DA-CD3E-4B62-80DF-64A623A39C1A,Q2162888$41CD3369-ECC7-43D7-8F2B-5F173228B379,written,
ready,595551,Q2169646,Cuneiform Tablet BM 080755,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169646$68ED30E2-E1E5-43AD-A170-8E8B50B3656B,Q2169646$CD0C67C2-C0F7-4ECB-838A-86A0190D5555,written,
ready,595793,Q2165717,Cuneiform Tablet BM 081242,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165717$5505DDFD-EAC3-4252-BDA0-1ADDAD8C85DC,Q2165717$5439F10B-5493-4E3D-B428-346626E7531C,written,
ready,598226,Q2168789,Cuneiform Tablet BM 084466,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168789$1EF260FB-815D-4683-B39C-8B19E5AA236A,Q2168789$4B269A2B-7EBA-42B3-8378-86CE422BF78F,written,
ready,598267,Q2166519,Cuneiform Tablet BM 084514,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166519$74A626B7-E13B-436E-A72D-DEA609A159A6,Q2166519$E011DDF7-8C93-4A8D-91E2-0FAC0C2AFAF9,written,
ready,598549,Q2012899,Cuneiform Tablet BM 087248,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2012899$46CFEA5E-B1AC-44D5-900D-51227DB4B49B,Q2012899$9BB90054-B303-454A-BC84-FB902EF470B4,written,
ready,599071,Q2029860,Cuneiform Tablet BM 094198,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2029860$EB469BE5-6414-49D4-A320-05B4474C07AF,Q2029860$B37C0008-F623-47F2-96FA-E68F671CE559,written,
ready,599358,Q2168459,Cuneiform Tablet BM 094729,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168459$92C3BCD4-5173-4A9B-AB0E-61B001C13702,Q2168459$BECE6DE8-416D-4F17-B569-2D50B8E4AF62,written,
ready,599421,Q2047236,Cuneiform Tablet BM 094826,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047236$74905C9C-6045-4BA0-866D-C44886941C90,Q2047236$D78991E4-7234-4645-84BB-FCB429A673C4,written,
ready,599837,Q2048020,Cuneiform Tablet BM 096239,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2048020$B1A67267-4B33-458F-B540-14805422FC15,Q2048020$92F77DC7-2387-467D-B13F-22BCCC0DB852,written,
ready,599860,Q2167597,Cuneiform Tablet BM 096266,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167597$1E686ADE-C01D-422F-9F92-2B20D360B011,Q2167597$74575E40-7021-4154-88E8-2FE2CDAD6073,written,
ready,599909,Q2162678,Cuneiform Tablet BM 096323,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162678$F3DC2DB6-C53C-4946-A54F-2D652A90E287,Q2162678$AA9CF2AF-D542-48FB-AD8F-DCCA32584C2D,written,
